[2026-06-22T18:18:48.460Z] INFO  [CursorTranscriptReader] Read Cursor session 4197b442: 250 new bubbles, 6 entries extracted (index 0→250)
[2026-06-22T18:18:48.461Z] INFO  [CursorTranscriptReader] Read Cursor session e8a0e017: 53 new bubbles, 4 entries extracted (index 0→53)
[2026-06-22T18:18:48.463Z] INFO  [CursorTranscriptReader] Read Cursor session b3133e07: 100 new bubbles, 4 entries extracted (index 0→100)
[2026-06-22T18:18:48.468Z] INFO  [CursorTranscriptReader] Read Cursor session 4130e6e8: 198 new bubbles, 6 entries extracted (index 0→198)
[2026-06-22T18:18:48.492Z] INFO  [CursorTranscriptReader] Read Cursor session 722b9adf: 204 new bubbles, 6 entries extracted (index 0→204)
[2026-06-22T18:18:48.495Z] INFO  [CursorTranscriptReader] Read Cursor session 97ee98a1: 115 new bubbles, 4 entries extracted (index 0→115)
[2026-06-22T18:18:48.496Z] INFO  [CursorTranscriptReader] Read Cursor session 59083dd4: 48 new bubbles, 6 entries extracted (index 0→48)
[2026-06-22T18:18:48.498Z] INFO  [CursorTranscriptReader] Read Cursor session 8ea865fe: 84 new bubbles, 4 entries extracted (index 0→84)
[2026-06-22T18:18:48.500Z] INFO  [CursorTranscriptReader] Read Cursor session 052542d5: 77 new bubbles, 4 entries extracted (index 0→77)
[2026-06-22T18:18:48.506Z] INFO  [CursorTranscriptReader] Read Cursor session db7b4d50: 96 new bubbles, 4 entries extracted (index 0→96)
[2026-06-22T18:18:48.508Z] INFO  [CursorTranscriptReader] Read Cursor session 0766ed36: 66 new bubbles, 4 entries extracted (index 0→66)
[2026-06-22T18:18:48.511Z] INFO  [CursorTranscriptReader] Read Cursor session be8498b0: 121 new bubbles, 4 entries extracted (index 0→121)
[2026-06-22T18:18:48.512Z] INFO  [CursorTranscriptReader] Read Cursor session 748c6423: 40 new bubbles, 2 entries extracted (index 0→40)
[2026-06-22T18:18:48.528Z] INFO  [CursorTranscriptReader] Read Cursor session 168cfa97: 184 new bubbles, 6 entries extracted (index 0→184)
[2026-06-22T18:18:48.534Z] INFO  [CursorTranscriptReader] Read Cursor session cbfe348c: 88 new bubbles, 4 entries extracted (index 0→88)
[2026-06-22T18:18:48.538Z] INFO  [CursorTranscriptReader] Read Cursor session 3078842c: 189 new bubbles, 8 entries extracted (index 0→189)
[2026-06-22T18:18:48.540Z] INFO  [CursorTranscriptReader] Read Cursor session 3880dcb3: 89 new bubbles, 4 entries extracted (index 0→89)
[2026-06-22T18:18:48.541Z] INFO  [CursorTranscriptReader] Read Cursor session d63c583e: 41 new bubbles, 4 entries extracted (index 0→41)
[2026-06-22T18:18:48.544Z] INFO  [CursorTranscriptReader] Read Cursor session 944e9af3: 134 new bubbles, 8 entries extracted (index 0→134)
[2026-06-22T18:18:48.545Z] INFO  [CursorTranscriptReader] Read Cursor session ea1bef93: 73 new bubbles, 4 entries extracted (index 0→73)
[2026-06-22T18:18:48.553Z] INFO  [CursorTranscriptReader] Read Cursor session b0efeee2: 242 new bubbles, 6 entries extracted (index 0→242)
[2026-06-22T18:18:48.554Z] INFO  [CursorTranscriptReader] Read Cursor session 2497eae4: 60 new bubbles, 6 entries extracted (index 0→60)
[2026-06-22T18:18:48.554Z] INFO  [CursorTranscriptReader] Read Cursor session a44c5d1f: 0 new bubbles, 0 entries extracted (index 0→0)
[2026-06-22T18:18:48.566Z] INFO  [CursorTranscriptReader] Read Cursor session 8d80c6f0: 543 new bubbles, 24 entries extracted (index 0→543)
[2026-06-22T18:18:48.570Z] INFO  [CursorTranscriptReader] Read Cursor session 822f3313: 165 new bubbles, 8 entries extracted (index 0→165)
[2026-06-22T18:18:48.573Z] INFO  [CursorTranscriptReader] Read Cursor session a0e345ad: 33 new bubbles, 4 entries extracted (index 0→33)
[2026-06-22T18:18:48.576Z] INFO  [CursorTranscriptReader] Read Cursor session 503e3748: 118 new bubbles, 4 entries extracted (index 0→118)
[2026-06-22T18:18:48.578Z] INFO  [CursorTranscriptReader] Read Cursor session a82e9d21: 149 new bubbles, 2 entries extracted (index 0→149)
[2026-06-22T18:18:48.579Z] INFO  [CursorTranscriptReader] Read Cursor session 9ddb9acf: 26 new bubbles, 2 entries extracted (index 0→26)
[2026-06-22T18:18:48.582Z] INFO  [CursorTranscriptReader] Read Cursor session 276eec1e: 170 new bubbles, 12 entries extracted (index 0→170)
[2026-06-22T18:18:48.588Z] INFO  [CursorTranscriptReader] Read Cursor session 9781c5c5: 285 new bubbles, 4 entries extracted (index 0→285)
[2026-06-22T18:18:48.588Z] INFO  [CursorTranscriptReader] Read Cursor session cac99d5c: 32 new bubbles, 2 entries extracted (index 0→32)
[2026-06-22T18:18:48.594Z] INFO  [CursorTranscriptReader] Read Cursor session a4ed2882: 356 new bubbles, 4 entries extracted (index 0→356)
[2026-06-22T18:18:48.596Z] INFO  [CursorTranscriptReader] Read Cursor session 1f686e30: 63 new bubbles, 4 entries extracted (index 0→63)
[2026-06-22T18:18:48.598Z] INFO  [CursorTranscriptReader] Read Cursor session c0928b64: 123 new bubbles, 2 entries extracted (index 0→123)
[2026-06-22T18:18:48.599Z] INFO  [CursorTranscriptReader] Read Cursor session 93dd7502: 29 new bubbles, 2 entries extracted (index 0→29)
[2026-06-22T18:18:48.600Z] INFO  [CursorTranscriptReader] Read Cursor session 4f6b0e92: 73 new bubbles, 4 entries extracted (index 0→73)
[2026-06-22T18:18:48.602Z] INFO  [CursorTranscriptReader] Read Cursor session 8b1330b0: 81 new bubbles, 4 entries extracted (index 0→81)
[2026-06-22T18:18:48.604Z] INFO  [CursorTranscriptReader] Read Cursor session df447d36: 86 new bubbles, 4 entries extracted (index 0→86)
[2026-06-22T18:18:48.605Z] INFO  [CursorTranscriptReader] Read Cursor session fb84534c: 71 new bubbles, 2 entries extracted (index 0→71)
[2026-06-22T18:18:48.613Z] INFO  [CursorTranscriptReader] Read Cursor session 9ffcd3b4: 418 new bubbles, 14 entries extracted (index 0→418)
[2026-06-22T18:18:48.614Z] INFO  [CursorTranscriptReader] Read Cursor session f4c30209: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:18:48.616Z] INFO  [CursorTranscriptReader] Read Cursor session 2299a941: 141 new bubbles, 4 entries extracted (index 0→141)
[2026-06-22T18:18:48.618Z] INFO  [CursorTranscriptReader] Read Cursor session 6120f9df: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:18:48.618Z] INFO  [CursorTranscriptReader] Read Cursor session 991259cd: 58 new bubbles, 2 entries extracted (index 0→58)
[2026-06-22T18:18:48.620Z] INFO  [CursorTranscriptReader] Read Cursor session c5053d35: 84 new bubbles, 2 entries extracted (index 0→84)
[2026-06-22T18:18:48.623Z] INFO  [CursorTranscriptReader] Read Cursor session 0b5b29bf: 156 new bubbles, 8 entries extracted (index 0→156)
[2026-06-22T18:18:48.625Z] INFO  [CursorTranscriptReader] Read Cursor session c722d35d: 156 new bubbles, 4 entries extracted (index 0→156)
[2026-06-22T18:18:48.628Z] INFO  [CursorTranscriptReader] Read Cursor session 02969503: 169 new bubbles, 4 entries extracted (index 0→169)
[2026-06-22T18:18:48.629Z] INFO  [CursorTranscriptReader] Read Cursor session 5634102e: 35 new bubbles, 2 entries extracted (index 0→35)
[2026-06-22T18:18:48.631Z] INFO  [CursorTranscriptReader] Read Cursor session 1f272d5b: 130 new bubbles, 4 entries extracted (index 0→130)
[2026-06-22T18:18:48.633Z] INFO  [CursorTranscriptReader] Read Cursor session 52ae43ec: 109 new bubbles, 4 entries extracted (index 0→109)
[2026-06-22T18:18:48.634Z] INFO  [CursorTranscriptReader] Read Cursor session d708cbb3: 31 new bubbles, 2 entries extracted (index 0→31)
[2026-06-22T18:18:48.637Z] INFO  [CursorTranscriptReader] Read Cursor session 08c7eeab: 160 new bubbles, 2 entries extracted (index 0→160)
[2026-06-22T18:18:48.638Z] INFO  [CursorTranscriptReader] Read Cursor session 6675356f: 68 new bubbles, 2 entries extracted (index 0→68)
[2026-06-22T18:18:48.639Z] INFO  [CursorTranscriptReader] Read Cursor session 000d4af2: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:18:48.644Z] INFO  [CursorTranscriptReader] Read Cursor session 351e1bd9: 193 new bubbles, 6 entries extracted (index 0→193)
[2026-06-22T18:18:48.645Z] INFO  [CursorTranscriptReader] Read Cursor session 90b6cb69: 64 new bubbles, 4 entries extracted (index 0→64)
[2026-06-22T18:18:48.648Z] INFO  [CursorTranscriptReader] Read Cursor session b8305365: 106 new bubbles, 4 entries extracted (index 0→106)
[2026-06-22T18:18:48.652Z] INFO  [CursorTranscriptReader] Read Cursor session e8ec4dfb: 105 new bubbles, 4 entries extracted (index 0→105)
[2026-06-22T18:18:48.654Z] INFO  [CursorTranscriptReader] Read Cursor session 649701bb: 106 new bubbles, 4 entries extracted (index 0→106)
[2026-06-22T18:18:48.656Z] INFO  [CursorTranscriptReader] Read Cursor session b99fdcd3: 86 new bubbles, 4 entries extracted (index 0→86)
[2026-06-22T18:18:48.658Z] INFO  [CursorTranscriptReader] Read Cursor session db266932: 85 new bubbles, 4 entries extracted (index 0→85)
[2026-06-22T18:18:48.661Z] INFO  [CursorTranscriptReader] Read Cursor session 985aadd5: 185 new bubbles, 6 entries extracted (index 0→185)
[2026-06-22T18:18:48.664Z] INFO  [CursorTranscriptReader] Read Cursor session bf6b6751: 137 new bubbles, 4 entries extracted (index 0→137)
[2026-06-22T18:18:48.665Z] INFO  [CursorTranscriptReader] Read Cursor session e0bf58dd: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:18:48.666Z] INFO  [CursorTranscriptReader] Read Cursor session 36d0ab15: 73 new bubbles, 4 entries extracted (index 0→73)
[2026-06-22T18:18:48.668Z] INFO  [CursorTranscriptReader] Read Cursor session 7f03caa4: 56 new bubbles, 4 entries extracted (index 0→56)
[2026-06-22T18:18:48.671Z] INFO  [CursorTranscriptReader] Read Cursor session 2afb63af: 183 new bubbles, 6 entries extracted (index 0→183)
[2026-06-22T18:18:48.676Z] INFO  [CursorTranscriptReader] Read Cursor session eda21853: 84 new bubbles, 4 entries extracted (index 0→84)
[2026-06-22T18:18:48.677Z] INFO  [CursorTranscriptReader] Read Cursor session a6f311ef: 51 new bubbles, 2 entries extracted (index 0→51)
[2026-06-22T18:18:48.680Z] INFO  [CursorTranscriptReader] Read Cursor session 00fba9cc: 223 new bubbles, 2 entries extracted (index 0→223)
[2026-06-22T18:18:48.682Z] INFO  [CursorTranscriptReader] Read Cursor session cf0ecc68: 116 new bubbles, 4 entries extracted (index 0→116)
[2026-06-22T18:18:48.683Z] INFO  [CursorTranscriptReader] Read Cursor session cf47172f: 65 new bubbles, 2 entries extracted (index 0→65)
[2026-06-22T18:18:48.687Z] INFO  [CursorTranscriptReader] Read Cursor session 995cf930: 189 new bubbles, 4 entries extracted (index 0→189)
[2026-06-22T18:18:48.689Z] INFO  [CursorTranscriptReader] Read Cursor session 346cc51b: 103 new bubbles, 4 entries extracted (index 0→103)
[2026-06-22T18:18:48.693Z] INFO  [CursorTranscriptReader] Read Cursor session 035a265f: 204 new bubbles, 6 entries extracted (index 0→204)
[2026-06-22T18:18:48.696Z] INFO  [CursorTranscriptReader] Read Cursor session a27edeb8: 162 new bubbles, 4 entries extracted (index 0→162)
[2026-06-22T18:18:48.698Z] INFO  [CursorTranscriptReader] Read Cursor session f3f9b78e: 135 new bubbles, 4 entries extracted (index 0→135)
[2026-06-22T18:18:48.699Z] INFO  [CursorTranscriptReader] Read Cursor session 40cd17f2: 37 new bubbles, 2 entries extracted (index 0→37)
[2026-06-22T18:18:48.700Z] INFO  [CursorTranscriptReader] Read Cursor session ec184090: 30 new bubbles, 4 entries extracted (index 0→30)
[2026-06-22T18:18:48.703Z] INFO  [CursorTranscriptReader] Read Cursor session 98cedd09: 113 new bubbles, 6 entries extracted (index 0→113)
[2026-06-22T18:18:48.709Z] INFO  [CursorTranscriptReader] Read Cursor session 5ac2d3c4: 143 new bubbles, 8 entries extracted (index 0→143)
[2026-06-22T18:18:48.712Z] INFO  [CursorTranscriptReader] Read Cursor session d01a7841: 108 new bubbles, 4 entries extracted (index 0→108)
[2026-06-22T18:18:48.715Z] INFO  [CursorTranscriptReader] Read Cursor session d3f6a0c6: 188 new bubbles, 4 entries extracted (index 0→188)
[2026-06-22T18:18:48.717Z] INFO  [CursorTranscriptReader] Read Cursor session 2a207233: 90 new bubbles, 4 entries extracted (index 0→90)
[2026-06-22T18:18:48.721Z] INFO  [CursorTranscriptReader] Read Cursor session 53571acd: 225 new bubbles, 4 entries extracted (index 0→225)
[2026-06-22T18:18:48.721Z] INFO  [CursorTranscriptReader] Read Cursor session 6eb61672: 9 new bubbles, 2 entries extracted (index 0→9)
[2026-06-22T18:18:48.722Z] INFO  [CursorTranscriptReader] Read Cursor session 2a74330f: 56 new bubbles, 4 entries extracted (index 0→56)
[2026-06-22T18:18:48.725Z] INFO  [CursorTranscriptReader] Read Cursor session b1ed8e90: 154 new bubbles, 8 entries extracted (index 0→154)
[2026-06-22T18:18:48.727Z] INFO  [CursorTranscriptReader] Read Cursor session 03b883b4: 60 new bubbles, 2 entries extracted (index 0→60)
[2026-06-22T18:18:48.730Z] INFO  [CursorTranscriptReader] Read Cursor session f5a5f04c: 156 new bubbles, 8 entries extracted (index 0→156)
[2026-06-22T18:18:48.731Z] INFO  [CursorTranscriptReader] Read Cursor session c4664656: 57 new bubbles, 4 entries extracted (index 0→57)
[2026-06-22T18:18:48.733Z] INFO  [CursorTranscriptReader] Read Cursor session ccfb169a: 100 new bubbles, 6 entries extracted (index 0→100)
[2026-06-22T18:18:48.736Z] INFO  [CursorTranscriptReader] Read Cursor session 11459775: 179 new bubbles, 4 entries extracted (index 0→179)
[2026-06-22T18:18:48.743Z] INFO  [CursorTranscriptReader] Read Cursor session f5802f1c: 291 new bubbles, 16 entries extracted (index 0→291)
[2026-06-22T18:18:48.749Z] INFO  [CursorTranscriptReader] Read Cursor session 4a8c2d9a: 131 new bubbles, 4 entries extracted (index 0→131)
[2026-06-22T18:18:48.750Z] INFO  [CursorTranscriptReader] Read Cursor session 4115277b: 24 new bubbles, 2 entries extracted (index 0→24)
[2026-06-22T18:18:48.751Z] INFO  [CursorTranscriptReader] Read Cursor session 98540948: 65 new bubbles, 4 entries extracted (index 0→65)
[2026-06-22T18:18:48.754Z] INFO  [CursorTranscriptReader] Read Cursor session 11705d02: 108 new bubbles, 4 entries extracted (index 0→108)
[2026-06-22T18:18:48.755Z] INFO  [CursorTranscriptReader] Read Cursor session a849cbda: 23 new bubbles, 4 entries extracted (index 0→23)
[2026-06-22T18:18:48.757Z] INFO  [CursorTranscriptReader] Read Cursor session dc63cbe5: 89 new bubbles, 8 entries extracted (index 0→89)
[2026-06-22T18:18:48.761Z] INFO  [CursorTranscriptReader] Read Cursor session 6ce03331: 187 new bubbles, 16 entries extracted (index 0→187)
[2026-06-22T18:18:48.767Z] INFO  [CursorTranscriptReader] Read Cursor session 0d30f9ee: 194 new bubbles, 10 entries extracted (index 0→194)
[2026-06-22T18:18:48.771Z] INFO  [CursorTranscriptReader] Read Cursor session 9ca2e2a6: 145 new bubbles, 4 entries extracted (index 0→145)
[2026-06-22T18:18:48.775Z] INFO  [CursorTranscriptReader] Read Cursor session 270dcec4: 171 new bubbles, 4 entries extracted (index 0→171)
[2026-06-22T18:18:48.778Z] INFO  [CursorTranscriptReader] Read Cursor session 8dc8441b: 68 new bubbles, 2 entries extracted (index 0→68)
[2026-06-22T18:18:48.780Z] INFO  [CursorTranscriptReader] Read Cursor session 8fc2497c: 100 new bubbles, 4 entries extracted (index 0→100)
[2026-06-22T18:18:48.782Z] INFO  [CursorTranscriptReader] Read Cursor session aac671a2: 98 new bubbles, 4 entries extracted (index 0→98)
[2026-06-22T18:18:48.785Z] INFO  [CursorTranscriptReader] Read Cursor session 2f74e8ff: 134 new bubbles, 4 entries extracted (index 0→134)
[2026-06-22T18:18:48.787Z] INFO  [CursorTranscriptReader] Read Cursor session 587b017e: 80 new bubbles, 4 entries extracted (index 0→80)
[2026-06-22T18:18:48.792Z] INFO  [CursorTranscriptReader] Read Cursor session 2fa82fb1: 136 new bubbles, 4 entries extracted (index 0→136)
[2026-06-22T18:18:48.794Z] INFO  [CursorTranscriptReader] Read Cursor session 97d2e445: 82 new bubbles, 4 entries extracted (index 0→82)
[2026-06-22T18:18:48.795Z] INFO  [CursorTranscriptReader] Read Cursor session 9c0bba05: 14 new bubbles, 2 entries extracted (index 0→14)
[2026-06-22T18:18:48.798Z] INFO  [CursorTranscriptReader] Read Cursor session c0179616: 163 new bubbles, 8 entries extracted (index 0→163)
[2026-06-22T18:18:48.800Z] INFO  [CursorTranscriptReader] Read Cursor session 8c2cb26b: 62 new bubbles, 4 entries extracted (index 0→62)
[2026-06-22T18:18:48.801Z] INFO  [CursorTranscriptReader] Read Cursor session 91159672: 44 new bubbles, 2 entries extracted (index 0→44)
[2026-06-22T18:18:48.802Z] INFO  [CursorTranscriptReader] Read Cursor session 9ae9af09: 33 new bubbles, 4 entries extracted (index 0→33)
[2026-06-22T18:18:48.809Z] INFO  [CursorTranscriptReader] Read Cursor session f0d973bb: 159 new bubbles, 8 entries extracted (index 0→159)
[2026-06-22T18:18:48.810Z] INFO  [CursorTranscriptReader] Read Cursor session 99458c63: 50 new bubbles, 2 entries extracted (index 0→50)
[2026-06-22T18:18:48.811Z] INFO  [CursorTranscriptReader] Read Cursor session 6f8126e7: 83 new bubbles, 4 entries extracted (index 0→83)
[2026-06-22T18:18:48.812Z] INFO  [CursorTranscriptReader] Read Cursor session 5789615c: 28 new bubbles, 2 entries extracted (index 0→28)
[2026-06-22T18:18:48.813Z] INFO  [CursorTranscriptReader] Read Cursor session ee1ba90f: 42 new bubbles, 4 entries extracted (index 0→42)
[2026-06-22T18:18:48.817Z] INFO  [CursorTranscriptReader] Read Cursor session c759d506: 170 new bubbles, 6 entries extracted (index 0→170)
[2026-06-22T18:18:48.826Z] INFO  [CursorTranscriptReader] Read Cursor session 124a720b: 258 new bubbles, 10 entries extracted (index 0→258)
[2026-06-22T18:18:48.827Z] INFO  [CursorTranscriptReader] Read Cursor session b05972db: 15 new bubbles, 4 entries extracted (index 0→15)
[2026-06-22T18:18:48.829Z] INFO  [CursorTranscriptReader] Read Cursor session 3579d146: 100 new bubbles, 8 entries extracted (index 0→100)
[2026-06-22T18:18:48.829Z] INFO  [CursorTranscriptReader] Read Cursor session c9a459ee: 11 new bubbles, 2 entries extracted (index 0→11)
[2026-06-22T18:18:48.831Z] INFO  [CursorTranscriptReader] Read Cursor session c288b02e: 64 new bubbles, 4 entries extracted (index 0→64)
[2026-06-22T18:18:48.834Z] INFO  [CursorTranscriptReader] Read Cursor session 743f5b4a: 184 new bubbles, 6 entries extracted (index 0→184)
[2026-06-22T18:18:48.838Z] INFO  [CursorTranscriptReader] Read Cursor session 40bd72ce: 152 new bubbles, 4 entries extracted (index 0→152)
[2026-06-22T18:18:48.840Z] INFO  [CursorTranscriptReader] Read Cursor session abd52160: 86 new bubbles, 3 entries extracted (index 0→86)
[2026-06-22T18:18:48.843Z] INFO  [CursorTranscriptReader] Read Cursor session 2ca1f748: 143 new bubbles, 12 entries extracted (index 0→143)
[2026-06-22T18:18:48.843Z] INFO  [CursorTranscriptReader] Read Cursor session 871d4ba6: 9 new bubbles, 2 entries extracted (index 0→9)
[2026-06-22T18:18:48.843Z] INFO  [CursorTranscriptReader] Read Cursor session 0c51cacb: 2 new bubbles, 1 entries extracted (index 0→2)
[2026-06-22T18:18:48.852Z] INFO  [CursorTranscriptReader] Read Cursor session 741b3825: 474 new bubbles, 20 entries extracted (index 0→474)
[2026-06-22T18:18:48.870Z] INFO  [CursorTranscriptReader] Read Cursor session 358d2267: 491 new bubbles, 40 entries extracted (index 0→491)
[2026-06-22T18:18:48.872Z] INFO  [CursorTranscriptReader] Read Cursor session 98bb8f38: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:18:48.885Z] INFO  [CursorTranscriptReader] Read Cursor session e5a4f4b4: 767 new bubbles, 42 entries extracted (index 0→767)
[2026-06-22T18:18:48.886Z] INFO  [CursorTranscriptReader] Read Cursor session 686186ad: 63 new bubbles, 6 entries extracted (index 0→63)
[2026-06-22T18:18:48.888Z] INFO  [CursorTranscriptReader] Read Cursor session 0bf4e5be: 95 new bubbles, 2 entries extracted (index 0→95)
[2026-06-22T18:18:48.890Z] INFO  [CursorTranscriptReader] Read Cursor session 08907f1f: 64 new bubbles, 2 entries extracted (index 0→64)
[2026-06-22T18:18:48.893Z] INFO  [CursorTranscriptReader] Read Cursor session 240f2410: 208 new bubbles, 6 entries extracted (index 0→208)
[2026-06-22T18:18:48.894Z] INFO  [CursorTranscriptReader] Read Cursor session 1828acbf: 65 new bubbles, 2 entries extracted (index 0→65)
[2026-06-22T18:18:48.899Z] INFO  [CursorTranscriptReader] Read Cursor session 16ea750e: 248 new bubbles, 4 entries extracted (index 0→248)
[2026-06-22T18:18:48.900Z] INFO  [CursorTranscriptReader] Read Cursor session 2917978c: 61 new bubbles, 2 entries extracted (index 0→61)
[2026-06-22T18:18:48.910Z] INFO  [CursorTranscriptReader] Read Cursor session d49b35f6: 536 new bubbles, 12 entries extracted (index 0→536)
[2026-06-22T18:18:48.912Z] INFO  [CursorTranscriptReader] Read Cursor session 090fe366: 91 new bubbles, 6 entries extracted (index 0→91)
[2026-06-22T18:18:48.916Z] INFO  [CursorTranscriptReader] Read Cursor session 25c83733: 201 new bubbles, 8 entries extracted (index 0→201)
[2026-06-22T18:18:48.919Z] INFO  [CursorTranscriptReader] Read Cursor session f3d80ec2: 140 new bubbles, 2 entries extracted (index 0→140)
[2026-06-22T18:18:48.921Z] INFO  [CursorTranscriptReader] Read Cursor session 96cb5018: 100 new bubbles, 4 entries extracted (index 0→100)
[2026-06-22T18:18:48.922Z] INFO  [CursorTranscriptReader] Read Cursor session 0308ab90: 111 new bubbles, 2 entries extracted (index 0→111)
[2026-06-22T18:18:48.924Z] INFO  [CursorTranscriptReader] Read Cursor session dfd45f6b: 77 new bubbles, 4 entries extracted (index 0→77)
[2026-06-22T18:18:48.925Z] INFO  [CursorTranscriptReader] Read Cursor session 7a0226d9: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:18:48.927Z] INFO  [CursorTranscriptReader] Read Cursor session be517df0: 92 new bubbles, 4 entries extracted (index 0→92)
[2026-06-22T18:18:48.931Z] INFO  [CursorTranscriptReader] Read Cursor session 0e61dde8: 211 new bubbles, 6 entries extracted (index 0→211)
[2026-06-22T18:18:48.933Z] INFO  [CursorTranscriptReader] Read Cursor session 04bd6032: 118 new bubbles, 4 entries extracted (index 0→118)
[2026-06-22T18:18:48.936Z] INFO  [CursorTranscriptReader] Read Cursor session 04487990: 152 new bubbles, 4 entries extracted (index 0→152)
[2026-06-22T18:18:48.938Z] INFO  [CursorTranscriptReader] Read Cursor session 32773b90: 100 new bubbles, 4 entries extracted (index 0→100)
[2026-06-22T18:18:48.941Z] INFO  [CursorTranscriptReader] Read Cursor session 1f75d89e: 171 new bubbles, 4 entries extracted (index 0→171)
[2026-06-22T18:18:48.944Z] INFO  [CursorTranscriptReader] Read Cursor session 8ef85532: 139 new bubbles, 4 entries extracted (index 0→139)
[2026-06-22T18:18:48.945Z] INFO  [CursorTranscriptReader] Read Cursor session 9c3016c3: 4 new bubbles, 2 entries extracted (index 0→4)
[2026-06-22T18:18:48.951Z] INFO  [CursorTranscriptReader] Read Cursor session 019378a1: 187 new bubbles, 4 entries extracted (index 0→187)
[2026-06-22T18:18:48.954Z] INFO  [CursorTranscriptReader] Read Cursor session 8378d81d: 142 new bubbles, 4 entries extracted (index 0→142)
[2026-06-22T18:18:48.955Z] INFO  [CursorTranscriptReader] Read Cursor session 1340f12c: 67 new bubbles, 2 entries extracted (index 0→67)
[2026-06-22T18:18:48.963Z] INFO  [CursorTranscriptReader] Read Cursor session b407b785: 312 new bubbles, 6 entries extracted (index 0→312)
[2026-06-22T18:18:48.965Z] INFO  [CursorTranscriptReader] Read Cursor session c6c5229f: 75 new bubbles, 4 entries extracted (index 0→75)
[2026-06-22T18:18:48.966Z] INFO  [CursorTranscriptReader] Read Cursor session 1a8c6ba1: 10 new bubbles, 4 entries extracted (index 0→10)
[2026-06-22T18:18:48.967Z] INFO  [CursorTranscriptReader] Read Cursor session dce8adfc: 17 new bubbles, 2 entries extracted (index 0→17)
[2026-06-22T18:18:48.968Z] INFO  [CursorTranscriptReader] Read Cursor session 0ab2989b: 54 new bubbles, 2 entries extracted (index 0→54)
[2026-06-22T18:18:48.968Z] INFO  [CursorTranscriptReader] Read Cursor session e05cfed1: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:18:48.969Z] INFO  [CursorTranscriptReader] Read Cursor session d0ce6c31: 45 new bubbles, 4 entries extracted (index 0→45)
[2026-06-22T18:18:48.972Z] INFO  [CursorTranscriptReader] Read Cursor session e9170ffd: 180 new bubbles, 4 entries extracted (index 0→180)
[2026-06-22T18:18:48.976Z] INFO  [CursorTranscriptReader] Read Cursor session 830ceb48: 204 new bubbles, 10 entries extracted (index 0→204)
[2026-06-22T18:18:48.981Z] INFO  [CursorTranscriptReader] Read Cursor session 9412b166: 198 new bubbles, 8 entries extracted (index 0→198)
[2026-06-22T18:18:48.983Z] INFO  [CursorTranscriptReader] Read Cursor session f92be79c: 109 new bubbles, 8 entries extracted (index 0→109)
[2026-06-22T18:18:48.986Z] INFO  [CursorTranscriptReader] Read Cursor session 687e597f: 95 new bubbles, 8 entries extracted (index 0→95)
[2026-06-22T18:18:48.992Z] INFO  [CursorTranscriptReader] Read Cursor session b56e7093: 331 new bubbles, 6 entries extracted (index 0→331)
[2026-06-22T18:18:48.992Z] INFO  [CursorTranscriptReader] Read Cursor session 43b7a0c5: 22 new bubbles, 2 entries extracted (index 0→22)
[2026-06-22T18:18:48.995Z] INFO  [CursorTranscriptReader] Read Cursor session b233dab7: 176 new bubbles, 6 entries extracted (index 0→176)
[2026-06-22T18:18:49.001Z] INFO  [CursorTranscriptReader] Read Cursor session 56ee2b41: 263 new bubbles, 10 entries extracted (index 0→263)
[2026-06-22T18:18:49.008Z] INFO  [CursorTranscriptReader] Read Cursor session d977d669: 385 new bubbles, 13 entries extracted (index 0→385)
[2026-06-22T18:18:49.012Z] INFO  [CursorTranscriptReader] Read Cursor session 11c277b4: 215 new bubbles, 4 entries extracted (index 0→215)
[2026-06-22T18:18:49.013Z] INFO  [CursorTranscriptReader] Read Cursor session bccd6fd1: 29 new bubbles, 2 entries extracted (index 0→29)
[2026-06-22T18:18:49.014Z] INFO  [CursorTranscriptReader] Read Cursor session 36855d37: 59 new bubbles, 2 entries extracted (index 0→59)
[2026-06-22T18:18:49.018Z] INFO  [CursorTranscriptReader] Read Cursor session dffcbbec: 256 new bubbles, 6 entries extracted (index 0→256)
[2026-06-22T18:18:49.019Z] INFO  [CursorTranscriptReader] Read Cursor session f94e5cc9: 45 new bubbles, 2 entries extracted (index 0→45)
[2026-06-22T18:18:49.020Z] INFO  [CursorTranscriptReader] Read Cursor session 67876cfe: 12 new bubbles, 2 entries extracted (index 0→12)
[2026-06-22T18:18:49.021Z] INFO  [CursorTranscriptReader] Read Cursor session 0f5d6f05: 71 new bubbles, 2 entries extracted (index 0→71)
[2026-06-22T18:18:49.023Z] INFO  [CursorTranscriptReader] Read Cursor session 45fd467c: 33 new bubbles, 2 entries extracted (index 0→33)
[2026-06-22T18:18:49.028Z] INFO  [CursorTranscriptReader] Read Cursor session 16414dcc: 191 new bubbles, 6 entries extracted (index 0→191)
